priceDate,itemName,state,mandiName,arrivals,unitArrivals,variety,minPrice,maxPrice,modalPrice,priceUnit
2014-12-05,Potato,NCT of Delhi,Azadpur,1871.8,Tonnes,Potato,760,950,860,Rs/Quintal
2014-12-06,Potato,NCT of Delhi,Azadpur,1523.2,Tonnes,Potato,800,2000,1184,Rs/Quintal
2014-12-08,Potato,NCT of Delhi,Azadpur,201.4,Tonnes,Potato,800,1800,1162,Rs/Quintal
2014-12-09,Potato,NCT of Delhi,Azadpur,1844.4,Tonnes,Potato,800,1600,1082,Rs/Quintal
2014-12-10,Potato,NCT of Delhi,Azadpur,2123.7,Tonnes,Potato,700,1500,984,Rs/Quintal
2014-12-11,Potato,NCT of Delhi,Azadpur,1591.5,Tonnes,Potato,740,1500,1026,Rs/Quintal
2014-12-12,Potato,NCT of Delhi,Azadpur,1199.9,Tonnes,Potato,700,1500,1028,Rs/Quintal
2014-12-13,Potato,NCT of Delhi,Azadpur,1522.6,Tonnes,Potato,760,1500,1050,Rs/Quintal
2014-12-15,Potato,NCT of Delhi,Azadpur,124.4,Tonnes,Potato,960,1500,1170,Rs/Quintal
2014-12-16,Potato,NCT of Delhi,Azadpur,1234,Tonnes,Potato,700,1140,908,Rs/Quintal
2014-12-17,Potato,NCT of Delhi,Azadpur,2527.3,Tonnes,Potato,600,1140,838,Rs/Quintal
2014-12-18,Potato,NCT of Delhi,Azadpur,1443.8,Tonnes,Potato,600,1400,916,Rs/Quintal
2014-12-19,Potato,NCT of Delhi,Azadpur,888.6,Tonnes,Potato,600,1400,875,Rs/Quintal
2014-12-20,Potato,NCT of Delhi,Azadpur,1492.2,Tonnes,Potato,560,1360,893,Rs/Quintal
2014-12-22,Potato,NCT of Delhi,Azadpur,538.9,Tonnes,Potato,600,1360,877,Rs/Quintal
2014-12-23,Potato,NCT of Delhi,Azadpur,1882.8,Tonnes,Potato,600,1360,893,Rs/Quintal
2014-12-24,Potato,NCT of Delhi,Azadpur,1513,Tonnes,Potato,600,1360,893,Rs/Quintal
2014-12-25,Potato,NCT of Delhi,Azadpur,1775.5,Tonnes,Potato,600,1360,893,Rs/Quintal
2014-12-26,Potato,NCT of Delhi,Azadpur,1807.7,Tonnes,Potato,500,1300,762,Rs/Quintal
2014-12-27,Potato,NCT of Delhi,Azadpur,1838.3,Tonnes,Potato,500,1300,783,Rs/Quintal
2014-12-29,Potato,NCT of Delhi,Azadpur,346.7,Tonnes,Potato,500,1300,773,Rs/Quintal
2014-12-30,Potato,NCT of Delhi,Azadpur,1787.9,Tonnes,Potato,500,1300,834,Rs/Quintal
2014-12-31,Potato,NCT of Delhi,Azadpur,1700.9,Tonnes,Potato,500,1200,754,Rs/Quintal
2015-01-01,Potato,NCT of Delhi,Azadpur,1362.5,Tonnes,Potato,500,1160,746,Rs/Quintal
2015-01-02,Potato,NCT of Delhi,Azadpur,1251.1,Tonnes,Potato,500,1160,748,Rs/Quintal
2015-01-03,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,650,1160,810,Rs/Quintal
2015-01-05,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Other,500,1000,724,Rs/Quintal
2015-01-06,Potato,NCT of Delhi,Azadpur,2039.9,Tonnes,Other,500,950,674,Rs/Quintal
2015-01-07,Potato,NCT of Delhi,Azadpur,1274.3,Tonnes,Potato,500,1000,688,Rs/Quintal
2015-01-08,Potato,NCT of Delhi,Azadpur,1876.1,Tonnes,Potato,500,1000,688,Rs/Quintal
2015-01-09,Potato,NCT of Delhi,Azadpur,1092.7,Tonnes,Potato,520,1000,702,Rs/Quintal
2015-01-10,Potato,NCT of Delhi,Azadpur,1442.4,Tonnes,Potato,500,900,648,Rs/Quintal
2015-01-11,Potato,NCT of Delhi,Azadpur,1277.3,Tonnes,Potato,280,1400,674,Rs/Quintal
2015-01-12,Potato,NCT of Delhi,Azadpur,294,Tonnes,Potato,500,850,648,Rs/Quintal
2015-01-13,Potato,NCT of Delhi,Azadpur,1450.1,Tonnes,Potato,550,900,700,Rs/Quintal
2015-01-14,Potato,NCT of Delhi,Azadpur,1135.5,Tonnes,Potato,550,900,700,Rs/Quintal
2015-01-15,Potato,NCT of Delhi,Azadpur,1777.9,Tonnes,Potato,550,900,696,Rs/Quintal
2015-01-16,Potato,NCT of Delhi,Azadpur,1324,Tonnes,Potato,500,900,672,Rs/Quintal
2015-01-17,Potato,NCT of Delhi,Azadpur,1398.7,Tonnes,Potato,500,1000,682,Rs/Quintal
2015-01-19,Potato,NCT of Delhi,Azadpur,418.7,Tonnes,Potato,500,1000,678,Rs/Quintal
2015-01-20,Potato,NCT of Delhi,Azadpur,1735.7,Tonnes,Potato,500,950,678,Rs/Quintal
2015-01-21,Potato,NCT of Delhi,Azadpur,1673.5,Tonnes,Potato,480,900,662,Rs/Quintal
2015-01-22,Potato,NCT of Delhi,Azadpur,1551.3,Tonnes,Potato,500,900,674,Rs/Quintal
2015-01-23,Potato,NCT of Delhi,Azadpur,1320.1,Tonnes,Potato,540,860,700,Rs/Quintal
2015-01-24,Potato,NCT of Delhi,Azadpur,1474.9,Tonnes,Potato,560,860,668,Rs/Quintal
2015-01-27,Potato,NCT of Delhi,Azadpur,111.8,Tonnes,Potato,500,840,654,Rs/Quintal
2015-01-28,Potato,NCT of Delhi,Azadpur,1407.9,Tonnes,Potato,500,800,656,Rs/Quintal
2015-01-29,Potato,NCT of Delhi,Azadpur,1605.7,Tonnes,Potato,560,2250,1310,Rs/Quintal
2015-01-30,Potato,NCT of Delhi,Azadpur,1469.8,Tonnes,Potato,480,700,650,Rs/Quintal
2015-01-31,Potato,NCT of Delhi,Azadpur,1588.7,Tonnes,Potato,480,800,643,Rs/Quintal
2015-02-02,Potato,NCT of Delhi,Azadpur,306.2,Tonnes,Potato,480,800,633,Rs/Quintal
2015-02-03,Potato,NCT of Delhi,Azadpur,2278.3,Tonnes,Potato,480,800,633,Rs/Quintal
2015-02-04,Potato,NCT of Delhi,Azadpur,1384,Tonnes,Potato,480,800,633,Rs/Quintal
2015-02-05,Potato,NCT of Delhi,Azadpur,1263.2,Tonnes,Potato,500,800,638,Rs/Quintal
2015-02-06,Potato,NCT of Delhi,Azadpur,1627.1,Tonnes,Potato,500,800,638,Rs/Quintal
2015-02-09,Potato,NCT of Delhi,Azadpur,212.6,Tonnes,Potato,500,800,638,Rs/Quintal
2015-02-10,Potato,NCT of Delhi,Azadpur,2565.4,Tonnes,Potato,480,800,628,Rs/Quintal
2015-02-12,Potato,NCT of Delhi,Azadpur,1654.8,Tonnes,Potato,440,800,603,Rs/Quintal
2015-02-13,Potato,NCT of Delhi,Azadpur,1313.6,Tonnes,Potato,440,800,598,Rs/Quintal
2015-02-14,Potato,NCT of Delhi,Azadpur,1318.9,Tonnes,Potato,440,800,595,Rs/Quintal
2015-02-16,Potato,NCT of Delhi,Azadpur,78.6,Tonnes,Potato,400,800,608,Rs/Quintal
2015-02-18,Potato,NCT of Delhi,Azadpur,1302.2,Tonnes,Potato,400,800,605,Rs/Quintal
2015-02-19,Potato,NCT of Delhi,Azadpur,1490.5,Tonnes,Potato,400,800,605,Rs/Quintal
2015-02-20,Potato,NCT of Delhi,Azadpur,1427.9,Tonnes,Potato,360,800,603,Rs/Quintal
2015-02-21,Potato,NCT of Delhi,Azadpur,1709.5,Tonnes,Potato,400,850,618,Rs/Quintal
2015-02-23,Potato,NCT of Delhi,Azadpur,173.6,Tonnes,Potato,400,850,618,Rs/Quintal
2015-02-25,Potato,NCT of Delhi,Azadpur,1558,Tonnes,Potato,400,800,605,Rs/Quintal
2015-02-26,Potato,NCT of Delhi,Azadpur,1684.4,Tonnes,Potato,400,800,600,Rs/Quintal
2015-02-27,Potato,NCT of Delhi,Azadpur,1482.1,Tonnes,Potato,360,800,585,Rs/Quintal
2015-02-28,Potato,NCT of Delhi,Azadpur,1250.1,Tonnes,Potato,360,800,590,Rs/Quintal
2015-03-02,Potato,NCT of Delhi,Azadpur,276.6,Tonnes,Potato,450,900,673,Rs/Quintal
2015-03-04,Potato,NCT of Delhi,Azadpur,1599.6,Tonnes,Potato,450,870,655,Rs/Quintal
2015-03-05,Potato,NCT of Delhi,Azadpur,1416,Tonnes,Potato,470,880,685,Rs/Quintal
2015-03-07,Potato,NCT of Delhi,Azadpur,447.9,Tonnes,Potato,450,850,650,Rs/Quintal
2015-03-09,Potato,NCT of Delhi,Azadpur,120.9,Tonnes,Potato,480,850,660,Rs/Quintal
2015-03-10,Potato,NCT of Delhi,Azadpur,1559.4,Tonnes,Potato,480,870,675,Rs/Quintal
2015-03-11,Potato,NCT of Delhi,Azadpur,1096.7,Tonnes,Potato,480,870,675,Rs/Quintal
2015-03-12,Potato,NCT of Delhi,Azadpur,1490.1,Tonnes,Potato,480,860,675,Rs/Quintal
2015-03-13,Potato,NCT of Delhi,Azadpur,1765.9,Tonnes,Potato,440,860,665,Rs/Quintal
2015-03-14,Potato,NCT of Delhi,Azadpur,1746.3,Tonnes,Potato,440,850,650,Rs/Quintal
2015-03-16,Potato,NCT of Delhi,Azadpur,305.8,Tonnes,Potato,440,840,623,Rs/Quintal
2015-03-17,Potato,NCT of Delhi,Azadpur,1727.8,Tonnes,Potato,400,840,620,Rs/Quintal
2015-03-18,Potato,NCT of Delhi,Azadpur,1629.9,Tonnes,Potato,400,830,620,Rs/Quintal
2015-03-19,Potato,NCT of Delhi,Azadpur,1579.2,Tonnes,Potato,400,800,610,Rs/Quintal
2015-03-20,Potato,NCT of Delhi,Azadpur,1729.2,Tonnes,Potato,400,800,610,Rs/Quintal
2015-03-21,Potato,NCT of Delhi,Azadpur,2146.5,Tonnes,Potato,400,900,656,Rs/Quintal
2015-03-23,Potato,NCT of Delhi,Azadpur,237.9,Tonnes,Potato,360,800,578,Rs/Quintal
2015-03-24,Potato,NCT of Delhi,Azadpur,2956.4,Tonnes,Potato,320,750,525,Rs/Quintal
2015-03-25,Potato,NCT of Delhi,Azadpur,1622.8,Tonnes,Potato,360,800,575,Rs/Quintal
2015-03-26,Potato,NCT of Delhi,Azadpur,1520.6,Tonnes,Potato,280,700,483,Rs/Quintal
2015-03-27,Potato,NCT of Delhi,Azadpur,938.1,Tonnes,Potato,280,700,483,Rs/Quintal
2015-03-28,Potato,NCT of Delhi,Azadpur,1058.8,Tonnes,Potato,300,700,493,Rs/Quintal
2015-03-30,Potato,NCT of Delhi,Azadpur,91.6,Tonnes,Potato,280,650,506,Rs/Quintal
2015-03-31,Potato,NCT of Delhi,Azadpur,2444.6,Tonnes,Potato,240,600,474,Rs/Quintal
2015-04-01,Potato,NCT of Delhi,Azadpur,1927.4,Tonnes,Potato,200,550,400,Rs/Quintal
2015-04-02,Potato,NCT of Delhi,Azadpur,1691,Tonnes,Potato,200,550,400,Rs/Quintal
2015-04-03,Potato,NCT of Delhi,Azadpur,1355,Tonnes,Potato,200,560,402,Rs/Quintal
2015-04-04,Potato,NCT of Delhi,Azadpur,936.8,Tonnes,Potato,240,580,434,Rs/Quintal
2015-04-06,Potato,NCT of Delhi,Azadpur,140.5,Tonnes,Potato,200,600,420,Rs/Quintal
2015-04-07,Potato,NCT of Delhi,Azadpur,1410.5,Tonnes,Potato,200,600,420,Rs/Quintal
2015-04-08,Potato,NCT of Delhi,Azadpur,1231.4,Tonnes,Potato,200,600,438,Rs/Quintal
2015-04-09,Potato,NCT of Delhi,Azadpur,1555.5,Tonnes,Potato,200,600,438,Rs/Quintal
2015-04-10,Potato,NCT of Delhi,Azadpur,1469.1,Tonnes,Potato,240,680,472,Rs/Quintal
2015-04-11,Potato,NCT of Delhi,Azadpur,1515.2,Tonnes,Potato,240,680,472,Rs/Quintal
2015-04-13,Potato,NCT of Delhi,Azadpur,121.6,Tonnes,Potato,240,640,470,Rs/Quintal
2015-04-14,Potato,NCT of Delhi,Azadpur,1422,Tonnes,Potato,240,640,470,Rs/Quintal
2015-04-15,Potato,NCT of Delhi,Azadpur,1562.3,Tonnes,Potato,240,660,466,Rs/Quintal
2015-04-16,Potato,NCT of Delhi,Azadpur,1488.4,Tonnes,Potato,240,600,454,Rs/Quintal
2015-04-17,Potato,NCT of Delhi,Azadpur,1610.8,Tonnes,Potato,240,560,440,Rs/Quintal
2015-04-18,Potato,NCT of Delhi,Azadpur,1189.3,Tonnes,Potato,240,600,456,Rs/Quintal
2015-04-20,Potato,NCT of Delhi,Azadpur,178.7,Tonnes,Potato,260,600,462,Rs/Quintal
2015-04-21,Potato,NCT of Delhi,Azadpur,1473.5,Tonnes,Potato,270,600,468,Rs/Quintal
2015-04-22,Potato,NCT of Delhi,Azadpur,1094.7,Tonnes,Potato,260,580,442,Rs/Quintal
2015-04-23,Potato,NCT of Delhi,Azadpur,1216.5,Tonnes,Potato,280,650,472,Rs/Quintal
2015-04-24,Potato,NCT of Delhi,Azadpur,1220.9,Tonnes,Potato,280,650,472,Rs/Quintal
2015-04-25,Potato,NCT of Delhi,Azadpur,1371.2,Tonnes,Potato,280,640,470,Rs/Quintal
2015-04-27,Potato,NCT of Delhi,Azadpur,78.4,Tonnes,Potato,280,640,470,Rs/Quintal
2015-04-29,Potato,NCT of Delhi,Azadpur,1148,Tonnes,Potato,280,660,478,Rs/Quintal
2015-04-30,Potato,NCT of Delhi,Azadpur,1290.5,Tonnes,Potato,300,660,480,Rs/Quintal
2015-05-01,Potato,NCT of Delhi,Azadpur,1292.8,Tonnes,Potato,300,660,476,Rs/Quintal
2015-05-02,Potato,NCT of Delhi,Azadpur,1093.3,Tonnes,Potato,300,660,482,Rs/Quintal
2015-05-05,Potato,NCT of Delhi,Azadpur,1571,Tonnes,Potato,300,640,460,Rs/Quintal
2015-05-06,Potato,NCT of Delhi,Azadpur,1660,Tonnes,Potato,700,2000,1267,Rs/Quintal
2015-05-07,Potato,NCT of Delhi,Azadpur,1213.2,Tonnes,Potato,750,2000,1283,Rs/Quintal
2015-05-08,Potato,NCT of Delhi,Azadpur,1354.3,Tonnes,Potato,300,650,468,Rs/Quintal
2015-05-09,Potato,NCT of Delhi,Azadpur,1130.3,Tonnes,Potato,250,600,423,Rs/Quintal
2015-05-11,Potato,NCT of Delhi,Azadpur,22.9,Tonnes,Potato,240,600,424,Rs/Quintal
2015-05-25,Potato,NCT of Delhi,Azadpur,46.3,Tonnes,Potato,250,840,506,Rs/Quintal
2015-05-26,Potato,NCT of Delhi,Azadpur,1326.6,Tonnes,Potato,250,840,506,Rs/Quintal
2015-05-27,Potato,NCT of Delhi,Azadpur,1141.1,Tonnes,Potato,250,840,514,Rs/Quintal
2015-05-28,Potato,NCT of Delhi,Azadpur,1291.4,Tonnes,Potato,250,840,514,Rs/Quintal
2015-05-29,Potato,NCT of Delhi,Azadpur,958.1,Tonnes,Potato,250,840,541,Rs/Quintal
2015-05-30,Potato,NCT of Delhi,Azadpur,1058.1,Tonnes,Potato,250,840,541,Rs/Quintal
2015-06-01,Potato,NCT of Delhi,Azadpur,81.2,Tonnes,Potato,250,900,586,Rs/Quintal
2015-06-02,Potato,NCT of Delhi,Azadpur,1412.6,Tonnes,Potato,300,900,588,Rs/Quintal
2015-06-03,Potato,NCT of Delhi,Azadpur,1133.9,Tonnes,Potato,320,920,589,Rs/Quintal
2015-06-04,Potato,NCT of Delhi,Azadpur,1214.1,Tonnes,Potato,320,960,601,Rs/Quintal
2015-06-05,Potato,NCT of Delhi,Azadpur,1107.1,Tonnes,Potato,320,960,601,Rs/Quintal
2015-06-06,Potato,NCT of Delhi,Azadpur,880.5,Tonnes,Potato,320,960,601,Rs/Quintal
2015-06-08,Potato,NCT of Delhi,Azadpur,73.1,Tonnes,Potato,400,960,616,Rs/Quintal
2015-06-09,Potato,NCT of Delhi,Azadpur,1680.3,Tonnes,Potato,500,1100,747,Rs/Quintal
2015-06-10,Potato,NCT of Delhi,Azadpur,1053.6,Tonnes,Potato,500,1100,713,Rs/Quintal
2015-06-11,Potato,NCT of Delhi,Azadpur,986.1,Tonnes,Potato,450,1100,747,Rs/Quintal
2015-06-12,Potato,NCT of Delhi,Azadpur,1103.1,Tonnes,Potato,350,1700,784,Rs/Quintal
2015-06-13,Potato,NCT of Delhi,Azadpur,1054.5,Tonnes,Potato,350,1700,784,Rs/Quintal
2015-06-15,Potato,NCT of Delhi,Azadpur,106.1,Tonnes,Potato,350,1000,608,Rs/Quintal
2015-06-16,Potato,NCT of Delhi,Azadpur,1495.9,Tonnes,Potato,400,2600,1156,Rs/Quintal
2015-06-17,Potato,NCT of Delhi,Azadpur,1198.1,Tonnes,Potato,400,1000,648,Rs/Quintal
2015-06-18,Potato,NCT of Delhi,Azadpur,1130.1,Tonnes,Potato,400,1000,708,Rs/Quintal
2015-06-19,Potato,NCT of Delhi,Azadpur,1201.3,Tonnes,Potato,450,1000,704,Rs/Quintal
2015-06-20,Potato,NCT of Delhi,Azadpur,1302.2,Tonnes,Potato,400,1900,883,Rs/Quintal
2015-06-22,Potato,NCT of Delhi,Azadpur,12.5,Tonnes,Potato,360,1850,858,Rs/Quintal
2015-06-23,Potato,NCT of Delhi,Azadpur,1943.8,Tonnes,Potato,360,1000,670,Rs/Quintal
2015-06-24,Potato,NCT of Delhi,Azadpur,1178.8,Tonnes,Potato,360,1900,935,Rs/Quintal
2015-06-25,Potato,NCT of Delhi,Azadpur,1105.1,Tonnes,Potato,360,1700,914,Rs/Quintal
2015-06-26,Potato,NCT of Delhi,Azadpur,1241.1,Tonnes,Potato,360,1800,919,Rs/Quintal
2015-06-27,Potato,NCT of Delhi,Azadpur,822,Tonnes,Potato,400,1760,920,Rs/Quintal
2015-06-29,Potato,NCT of Delhi,Azadpur,69.2,Tonnes,Potato,438,1760,1012,Rs/Quintal
2015-06-30,Potato,NCT of Delhi,Azadpur,2046.9,Tonnes,Potato,450,1760,1007,Rs/Quintal
2015-07-01,Potato,NCT of Delhi,Azadpur,1097.4,Tonnes,Potato,450,1813,1016,Rs/Quintal
2015-07-02,Potato,NCT of Delhi,Azadpur,1232,Tonnes,Potato,500,1813,1008,Rs/Quintal
2015-07-03,Potato,NCT of Delhi,Azadpur,1185.6,Tonnes,Potato,438,1900,1025,Rs/Quintal
2015-07-04,Potato,NCT of Delhi,Azadpur,1319.2,Tonnes,Potato,1500,7600,4060,Rs/Quintal
2015-07-06,Potato,NCT of Delhi,Azadpur,134.3,Tonnes,Potato,438,1880,985,Rs/Quintal
2015-07-07,Potato,NCT of Delhi,Azadpur,1931.8,Tonnes,Potato,438,1800,982,Rs/Quintal
2015-07-09,Potato,NCT of Delhi,Azadpur,1257.3,Tonnes,Potato,400,1900,1017,Rs/Quintal
2015-07-10,Potato,NCT of Delhi,Azadpur,1230.9,Tonnes,Potato,400,2000,989,Rs/Quintal
2015-07-11,Potato,NCT of Delhi,Azadpur,1151,Tonnes,Potato,360,1813,946,Rs/Quintal
2015-07-13,Potato,NCT of Delhi,Azadpur,95,Tonnes,Potato,400,1813,967,Rs/Quintal
2015-07-14,Potato,NCT of Delhi,Azadpur,1324.2,Tonnes,Potato,400,1813,967,Rs/Quintal
2015-07-15,Potato,NCT of Delhi,Azadpur,1364.3,Tonnes,Other,400,1920,1034,Rs/Quintal
2015-07-18,Potato,NCT of Delhi,Azadpur,1464.8,Tonnes,Potato,400,1900,1029,Rs/Quintal
2015-07-20,Potato,NCT of Delhi,Azadpur,96.8,Tonnes,Potato,400,1875,964,Rs/Quintal
2015-07-22,Potato,NCT of Delhi,Azadpur,1203.9,Tonnes,Potato,400,1800,890,Rs/Quintal
2015-07-23,Potato,NCT of Delhi,Azadpur,1535.3,Tonnes,Potato,400,1900,1012,Rs/Quintal
2015-07-24,Potato,NCT of Delhi,Azadpur,1386.3,Tonnes,Potato,350,1750,967,Rs/Quintal
2015-07-25,Potato,NCT of Delhi,Azadpur,1376.9,Tonnes,Potato,350,1800,999,Rs/Quintal
2015-07-27,Potato,NCT of Delhi,Azadpur,166.1,Tonnes,Potato,400,1850,1022,Rs/Quintal
2015-07-30,Potato,NCT of Delhi,Azadpur,1361.1,Tonnes,Potato,300,1625,933,Rs/Quintal
2015-07-31,Potato,NCT of Delhi,Azadpur,1196.4,Tonnes,Potato,300,1625,855,Rs/Quintal
2015-08-01,Potato,NCT of Delhi,Azadpur,1274.3,Tonnes,Potato,300,1750,861,Rs/Quintal
2015-08-03,Potato,NCT of Delhi,Azadpur,185.6,Tonnes,Other,300,2000,853,Rs/Quintal
2015-08-05,Potato,NCT of Delhi,Azadpur,1018.2,Tonnes,Potato,300,2000,939,Rs/Quintal
2015-08-06,Potato,NCT of Delhi,Azadpur,1206.8,Tonnes,Potato,280,1550,665,Rs/Quintal
2015-08-07,Potato,NCT of Delhi,Azadpur,1304.4,Tonnes,Potato,300,1950,936,Rs/Quintal
2015-08-08,Potato,NCT of Delhi,Azadpur,1018.5,Tonnes,Potato,300,1950,936,Rs/Quintal
2015-08-10,Potato,NCT of Delhi,Azadpur,56.3,Tonnes,Potato,400,1700,836,Rs/Quintal
2015-08-12,Potato,NCT of Delhi,Azadpur,1427.4,Tonnes,Potato,350,1800,968,Rs/Quintal
2015-08-13,Potato,NCT of Delhi,Azadpur,1645.1,Tonnes,Potato,350,1800,973,Rs/Quintal
2015-08-14,Potato,NCT of Delhi,Azadpur,1893.6,Tonnes,Potato,600,2125,1286,Rs/Quintal
2015-08-17,Potato,NCT of Delhi,Azadpur,207.3,Tonnes,Potato,350,1900,981,Rs/Quintal
2015-08-18,Potato,NCT of Delhi,Azadpur,2561.9,Tonnes,Potato,350,1900,856,Rs/Quintal
2015-08-19,Potato,NCT of Delhi,Azadpur,947.7,Tonnes,Potato,350,1900,972,Rs/Quintal
2015-08-20,Potato,NCT of Delhi,Azadpur,82.6,Tonnes,Potato,350,1900,972,Rs/Quintal
2015-08-21,Potato,NCT of Delhi,Azadpur,1572.1,Tonnes,Potato,400,1900,863,Rs/Quintal
2015-08-22,Potato,NCT of Delhi,Azadpur,1278,Tonnes,Potato,400,1800,858,Rs/Quintal
2015-08-24,Potato,NCT of Delhi,Azadpur,255.7,Tonnes,Potato,400,1800,858,Rs/Quintal
2015-08-25,Potato,NCT of Delhi,Azadpur,1594.6,Tonnes,Potato,400,1200,753,Rs/Quintal
2015-08-26,Potato,NCT of Delhi,Azadpur,1379.1,Tonnes,Potato,400,1875,956,Rs/Quintal
2015-08-27,Potato,NCT of Delhi,Azadpur,1372.7,Tonnes,Potato,400,1813,952,Rs/Quintal
2015-08-28,Potato,NCT of Delhi,Azadpur,1547.5,Tonnes,Potato,400,1813,952,Rs/Quintal
2015-08-29,Potato,NCT of Delhi,Azadpur,1190.2,Tonnes,Potato,300,1688,926,Rs/Quintal
2015-08-31,Potato,NCT of Delhi,Azadpur,96.4,Tonnes,Potato,350,1875,969,Rs/Quintal
2015-09-01,Potato,NCT of Delhi,Azadpur,1285.4,Tonnes,Potato,400,2000,1162,Rs/Quintal
2015-09-02,Potato,NCT of Delhi,Azadpur,953.5,Tonnes,Potato,400,1875,1117,Rs/Quintal
2015-09-03,Potato,NCT of Delhi,Azadpur,1456.9,Tonnes,Potato,400,1750,1089,Rs/Quintal
2015-09-04,Potato,NCT of Delhi,Azadpur,2478.3,Tonnes,Potato,280,1600,659,Rs/Quintal
2015-09-05,Potato,NCT of Delhi,Azadpur,1490.6,Tonnes,Potato,400,1688,1052,Rs/Quintal
2015-09-07,Potato,NCT of Delhi,Azadpur,207.9,Tonnes,Potato,400,1625,1036,Rs/Quintal
2015-09-08,Potato,NCT of Delhi,Azadpur,1671.3,Tonnes,Potato,400,1700,973,Rs/Quintal
2015-09-09,Potato,NCT of Delhi,Azadpur,1130.4,Tonnes,Potato,400,1700,973,Rs/Quintal
2015-09-10,Potato,NCT of Delhi,Azadpur,1434.1,Tonnes,Potato,440,1700,997,Rs/Quintal
2015-09-11,Potato,NCT of Delhi,Azadpur,1151.1,Tonnes,Potato,440,1700,997,Rs/Quintal
2015-09-12,Potato,NCT of Delhi,Azadpur,1569.8,Tonnes,Potato,440,1875,1076,Rs/Quintal
2015-09-14,Potato,NCT of Delhi,Azadpur,168.7,Tonnes,Potato,440,1700,998,Rs/Quintal
2015-09-15,Potato,NCT of Delhi,Azadpur,1760.8,Tonnes,Potato,400,1800,1064,Rs/Quintal
2015-09-16,Potato,NCT of Delhi,Azadpur,1139.2,Tonnes,Potato,400,1813,1031,Rs/Quintal
2015-09-17,Potato,NCT of Delhi,Azadpur,1400.7,Tonnes,Other,600,1750,1144,Rs/Quintal
2015-09-18,Potato,NCT of Delhi,Azadpur,1371.1,Tonnes,Potato,400,1250,842,Rs/Quintal
2015-09-19,Potato,NCT of Delhi,Azadpur,1234.9,Tonnes,Potato,600,1250,900,Rs/Quintal
2015-09-21,Potato,NCT of Delhi,Azadpur,166.2,Tonnes,Potato,550,1875,1128,Rs/Quintal
2015-09-22,Potato,NCT of Delhi,Azadpur,1538.3,Tonnes,Potato,550,1875,1128,Rs/Quintal
2015-09-23,Potato,NCT of Delhi,Azadpur,1228.6,Tonnes,Potato,400,1000,746,Rs/Quintal
2015-09-24,Potato,NCT of Delhi,Azadpur,1342.6,Tonnes,Potato,500,1680,1000,Rs/Quintal
2015-09-25,Potato,NCT of Delhi,Azadpur,1481.6,Tonnes,Potato,600,1600,1064,Rs/Quintal
2015-09-26,Potato,NCT of Delhi,Azadpur,910,Tonnes,Potato,600,1300,910,Rs/Quintal
2015-09-28,Potato,NCT of Delhi,Azadpur,246.1,Tonnes,Potato,700,1800,1200,Rs/Quintal
2015-09-29,Potato,NCT of Delhi,Azadpur,1678.3,Tonnes,Potato,700,1800,1200,Rs/Quintal
2015-09-30,Potato,NCT of Delhi,Azadpur,1476,Tonnes,Potato,625,1800,1210,Rs/Quintal
2015-10-01,Potato,NCT of Delhi,Azadpur,1765.9,Tonnes,Potato,625,1800,1221,Rs/Quintal
2015-10-03,Potato,NCT of Delhi,Azadpur,424.6,Tonnes,Potato,750,2000,1263,Rs/Quintal
2015-10-05,Potato,NCT of Delhi,Azadpur,240.9,Tonnes,Potato,750,2000,1267,Rs/Quintal
2015-10-06,Potato,NCT of Delhi,Azadpur,1660,Tonnes,Potato,700,2000,1267,Rs/Quintal
2015-10-07,Potato,NCT of Delhi,Azadpur,1213.2,Tonnes,Potato,750,2000,1283,Rs/Quintal
2015-10-08,Potato,NCT of Delhi,Azadpur,1480.8,Tonnes,Potato,600,2250,1306,Rs/Quintal
2015-10-09,Potato,NCT of Delhi,Azadpur,1299.6,Tonnes,Potato,500,2250,1313,Rs/Quintal
2015-10-10,Potato,NCT of Delhi,Azadpur,1396.3,Tonnes,Potato,500,2125,1315,Rs/Quintal
2015-10-12,Potato,NCT of Delhi,Azadpur,352.4,Tonnes,Potato,550,2375,1378,Rs/Quintal
2015-10-13,Potato,NCT of Delhi,Azadpur,1984.4,Tonnes,Potato,550,2250,1377,Rs/Quintal
2015-10-14,Potato,NCT of Delhi,Azadpur,1893.6,Tonnes,Potato,600,2125,1286,Rs/Quintal
2015-10-15,Potato,NCT of Delhi,Azadpur,2165.7,Tonnes,Potato,600,2125,1286,Rs/Quintal
2015-10-16,Potato,NCT of Delhi,Azadpur,1958.3,Tonnes,Potato,600,2100,1330,Rs/Quintal
2015-10-17,Potato,NCT of Delhi,Azadpur,1549.9,Tonnes,Potato,600,2188,1315,Rs/Quintal
2015-10-19,Potato,NCT of Delhi,Azadpur,231.2,Tonnes,Potato,688,2188,1328,Rs/Quintal
2015-10-20,Potato,NCT of Delhi,Azadpur,231.2,Tonnes,Potato,688,2188,1328,Rs/Quintal
2015-10-21,Potato,NCT of Delhi,Azadpur,1339.9,Tonnes,Potato,600,2188,1337,Rs/Quintal
2015-10-22,Potato,NCT of Delhi,Azadpur,1685.7,Tonnes,Potato,600,2125,1284,Rs/Quintal
